#     BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
       18056      2.880000e-01      8.650315e-01      8.731161e-03
       18057      1.152000e+00      8.650474e-01      8.730692e-03
       18058      2.880000e-01      8.650154e-01      8.730267e-03
       18059      2.880000e-01      8.649834e-01      8.729842e-03
       18060      1.568000e+00      8.650224e-01      8.729446e-03
       18061      5.120000e-01      8.650028e-01      8.728984e-03
       18062      2.880000e-01      8.649709e-01      8.728559e-03
       18063      5.120000e-01      8.649513e-01      8.728098e-03
       18064      5.120000e-01      8.649318e-01      8.727637e-03
       18065      3.200000e-02      8.648857e-01      8.727275e-03
       18066      5.120000e-01      8.648662e-01      8.726814e-03
       18067      0.000000e+00      8.648183e-01      8.726462e-03
       18068      8.000000e-01      8.648147e-01      8.725980e-03
       18069      1.568000e+00      8.648536e-01      8.725584e-03
       18070      1.152000e+00      8.648695e-01      8.725116e-03
       18071      5.120000e-01      8.648500e-01      8.724655e-03
       18072      0.000000e+00      8.648021e-01      8.724303e-03
       18073      1.280000e-01      8.647614e-01      8.723916e-03
       18074      5.120000e-01      8.647418e-01      8.723455e-03
       18075      1.280000e-01      8.647011e-01      8.723067e-03
       18076      3.200000e-02      8.646550e-01      8.722706e-03
       18077      3.200000e-02      8.646090e-01      8.722346e-03
       18078      5.120000e-01      8.645894e-01      8.721885e-03
       18079      1.280000e-01      8.645487e-01      8.721498e-03
       18080      0.000000e+00      8.645009e-01      8.721146e-03
       18081      2.880000e-01      8.644690e-01      8.720722e-03
       18082      3.872000e+00      8.646353e-01      8.721826e-03
       18083      3.872000e+00      8.648016e-01      8.722929e-03
       18084      3.200000e-02      8.647556e-01      8.722568e-03
       18085      2.880000e-01      8.647237e-01      8.722144e-03
       18086      2.048000e+00      8.647891e-01      8.721907e-03
       18087      7.200000e+00      8.651394e-01      8.728455e-03
       18088      7.200000e+00      8.654896e-01      8.734996e-03
       18089      8.192000e+00      8.658946e-01      8.743899e-03
       18090      8.192000e+00      8.662996e-01      8.752789e-03
       18091      7.200000e+00      8.666497e-01      8.759304e-03
       18092      3.200000e+00      8.667787e-01      8.759769e-03
       18093      5.120000e-01      8.667591e-01      8.759307e-03
       18094      5.120000e-01      8.667395e-01      8.758845e-03
       18095      8.000000e-01      8.667358e-01      8.758362e-03
       18096      3.200000e-02      8.666897e-01      8.757999e-03
       18097      8.000000e-01      8.666860e-01      8.757516e-03
       18098      1.568000e+00      8.667247e-01      8.757118e-03
       18099      3.200000e-02      8.666786e-01      8.756755e-03
       18100      2.880000e-01      8.666466e-01      8.756330e-03
       18101      2.592000e+00      8.667419e-01      8.756365e-03
       18102      3.200000e-02      8.666958e-01      8.756003e-03
       18103      3.200000e-02      8.666497e-01      8.755640e-03
       18104      5.120000e-01      8.666301e-01      8.755179e-03
       18105      3.200000e+00      8.667590e-01      8.755644e-03
       18106      1.568000e+00      8.667977e-01      8.755246e-03
       18107      8.000000e-01      8.667941e-01      8.754763e-03
       18108      8.000000e-01      8.667904e-01      8.754280e-03
       18109      2.880000e-01      8.667584e-01      8.753855e-03
       18110      2.880000e-01      8.667264e-01      8.753430e-03
       18111      5.120000e-01      8.667069e-01      8.752969e-03
       18112      5.120000e-01      8.666873e-01      8.752507e-03
       18113      2.880000e-01      8.666553e-01      8.752082e-03
       18114      1.280000e-01      8.666146e-01      8.751694e-03
       18115      0.000000e+00      8.665667e-01      8.751342e-03
       18116      1.152000e+00      8.665825e-01      8.750873e-03
       18117      3.872000e+00      8.667484e-01      8.751962e-03
       18118      2.592000e+00      8.668436e-01      8.751997e-03
       18119      2.048000e+00      8.669088e-01      8.751757e-03
       18120      2.592000e+00      8.670040e-01      8.751792e-03
       18121      5.120000e-01      8.669844e-01      8.751331e-03
       18122      1.152000e+00      8.670001e-01      8.750862e-03
       18123      2.048000e+00      8.670653e-01      8.750622e-03
       18124      5.120000e-01      8.670457e-01      8.750161e-03
       18125      3.200000e-02      8.669996e-01      8.749799e-03
       18126      2.880000e-01      8.669677e-01      8.749375e-03
       18127      0.000000e+00      8.669198e-01      8.749023e-03
       18128      1.280000e-01      8.668791e-01      8.748635e-03
       18129      2.048000e+00      8.669442e-01      8.748395e-03
       18130      5.120000e-01      8.669247e-01      8.747935e-03
       18131      1.280000e-01      8.668839e-01      8.747547e-03
       18132      2.048000e+00      8.669490e-01      8.747307e-03
       18133      2.880000e-01      8.669171e-01      8.746883e-03
       18134      1.280000e-01      8.668764e-01      8.746496e-03
       18135      2.880000e-01      8.668444e-01      8.746072e-03
       18136      1.280000e-01      8.668037e-01      8.745684e-03
       18137      8.000000e-01      8.668000e-01      8.745203e-03
       18138      1.568000e+00      8.668387e-01      8.744806e-03
       18139      8.000000e-01      8.668350e-01      8.744325e-03
       18140      8.000000e-01      8.668313e-01      8.743844e-03
       18141      2.880000e-01      8.667994e-01      8.743420e-03
       18142      2.880000e-01      8.667675e-01      8.742996e-03
       18143      1.152000e+00      8.667832e-01      8.742528e-03
       18144      3.200000e-02      8.667372e-01      8.742168e-03
       18145      1.280000e-01      8.666965e-01      8.741781e-03
       18146      2.880000e-01      8.666646e-01      8.741357e-03
       18147      1.152000e+00      8.666803e-01      8.740889e-03
       18148      1.280000e-01      8.666396e-01      8.740503e-03
       18149      3.200000e-02      8.665936e-01      8.740142e-03
       18150      3.200000e-02      8.665477e-01      8.739781e-03
       18151      8.000000e-01      8.665440e-01      8.739301e-03
       18152      3.200000e-02      8.664980e-01      8.738940e-03
       18153      8.000000e-01      8.664944e-01      8.738459e-03
       18154      1.152000e+00      8.665101e-01      8.737992e-03
       18155      2.880000e-01      8.664782e-01      8.737569e-03
       18156      0.000000e+00      8.664305e-01      8.737218e-03
       18157      0.000000e+00      8.663828e-01      8.736867e-03
       18158      3.200000e-02      8.663368e-01      8.736507e-03
       18159      1.280000e-01      8.662962e-01      8.736120e-03
       18160      2.880000e-01      8.662643e-01      8.735697e-03
       18161      1.568000e+00      8.663030e-01      8.735302e-03
       18162      2.880000e-01      8.662711e-01      8.734879e-03
       18163      0.000000e+00      8.662234e-01      8.734528e-03
       18164      1.280000e-01      8.661828e-01      8.734142e-03
       18165      1.280000e-01      8.661421e-01      8.733756e-03
       18166      1.280000e-01      8.661015e-01      8.733369e-03
       18167      0.000000e+00      8.660538e-01      8.733019e-03
       18168      2.880000e-01      8.660220e-01      8.732596e-03
       18169      5.120000e-01      8.660025e-01      8.732137e-03
       18170      2.880000e-01      8.659707e-01      8.731714e-03
       18171      1.280000e-01      8.659301e-01      8.731328e-03
       18172      3.200000e-02      8.658842e-01      8.730968e-03
       18173      1.280000e-01      8.658436e-01      8.730582e-03
       18174      3.200000e-02      8.657977e-01      8.730223e-03
       18175      2.880000e-01      8.657659e-01      8.729800e-03
       18176      0.000000e+00      8.657183e-01      8.729450e-03
       18177      0.000000e+00      8.656707e-01      8.729099e-03
       18178      3.200000e-02      8.656248e-01      8.728740e-03
       18179      3.200000e+00      8.657532e-01      8.729204e-03
       18180      1.152000e+00      8.657690e-01      8.728738e-03
       18181      1.280000e-01      8.657284e-01      8.728352e-03
       18182      5.120000e-01      8.657089e-01      8.727894e-03
       18183      5.120000e-01      8.656895e-01      8.727436e-03
       18184      5.120000e-01      8.656700e-01      8.726977e-03
       18185      2.880000e-01      8.656383e-01      8.726555e-03
       18186      0.000000e+00      8.655907e-01      8.726205e-03
       18187      5.120000e-01      8.655712e-01      8.725747e-03
       18188      8.000000e-01      8.655676e-01      8.725268e-03
       18189      8.000000e-01      8.655640e-01      8.724789e-03
       18190      1.280000e-01      8.655235e-01      8.724404e-03
       18191      5.120000e-01      8.655040e-01      8.723946e-03
       18192      5.120000e-01      8.654846e-01      8.723488e-03
       18193      0.000000e+00      8.654370e-01      8.723138e-03
       18194      5.120000e-01      8.654176e-01      8.722680e-03
       18195      8.000000e-01      8.654140e-01      8.722202e-03
       18196      2.048000e+00      8.654790e-01      8.721964e-03
       18197      1.152000e+00      8.654948e-01      8.721499e-03
       18198      5.120000e-01      8.654753e-01      8.721042e-03
       18199      8.000000e-01      8.654717e-01      8.720563e-03
       18200      2.880000e-01      8.654400e-01      8.720142e-03
       18201      3.200000e-02      8.653942e-01      8.719783e-03
       18202      3.200000e-02      8.653484e-01      8.719424e-03
       18203      1.568000e+00      8.653870e-01      8.719030e-03
       18204      3.200000e+00      8.655153e-01      8.719495e-03
       18205      8.000000e-01      8.655117e-01      8.719016e-03
       18206      3.872000e+00      8.656768e-01      8.720101e-03
       18207      1.280000e-01      8.656363e-01      8.719716e-03
       18208      8.000000e-01      8.656327e-01      8.719238e-03
       18209      5.120000e-01      8.656133e-01      8.718781e-03
       18210      0.000000e+00      8.655657e-01      8.718432e-03
       18211      1.280000e-01      8.655252e-01      8.718047e-03
       18212      8.000000e-01      8.655216e-01      8.717569e-03
       18213      1.568000e+00      8.655602e-01      8.717176e-03
       18214      1.152000e+00      8.655759e-01      8.716711e-03
       18215      5.120000e-01      8.655565e-01      8.716255e-03
       18216      1.152000e+00      8.655722e-01      8.715790e-03
       18217      2.880000e-01      8.655405e-01      8.715369e-03
       18218      2.592000e+00      8.656353e-01      8.715406e-03
       18219      2.880000e-01      8.656036e-01      8.714986e-03
       18220      0.000000e+00      8.655561e-01      8.714637e-03
       18221      3.200000e-02      8.655103e-01      8.714279e-03
       18222      1.152000e+00      8.655261e-01      8.713815e-03
       18223      2.048000e+00      8.655910e-01      8.713578e-03
       18224      1.568000e+00      8.656295e-01      8.713185e-03
       18225      7.200000e+00      8.659771e-01      8.719636e-03
       18226      1.568000e+00      8.660156e-01      8.719243e-03
       18227      9.248000e+00      8.664754e-01      8.730883e-03
       18228      4.608000e+00      8.666807e-01      8.732817e-03
       18229      1.152000e+00      8.666964e-01      8.732352e-03
